"","FID","Id","ORIG_FID","LENGTH","START_X","START_Y","MID_X","MID_Y","END_X","END_Y"
"437",1689,0,506,11.77271496,299071.9352,3235965.733,299077.8216,3235965.733,299083.7079,3235965.733
"1079",4115,0,1120,25.43260016,298461.395,3237703.733,298474.1113,3237703.733,298486.8276,3237703.733
"976",4012,0,1062,17.13152771,298568.4993,3237265.733,298577.0651,3237265.733,298585.6308,3237265.733
"1065",4101,0,1115,35.68367606,298400.8996,3237693.733,298418.7415,3237693.733,298436.5833,3237693.733
"1521",4557,0,1335,40.44241668,298279.2023,3238547.733,298299.4235,3238547.733,298319.6447,3238547.733
"4338",10312,0,2556,22.86937162,299082.4375,3235962.269,299082.4375,3235973.703,299082.4375,3235985.138
"3560",7592,0,2238,39.25103374,298400.4375,3237653.507,298400.4375,3237673.132,298400.4375,3237692.758
"2157",5193,0,1621,15.95068498,297641.5061,3239379.733,297649.4814,3239379.733,297657.4568,3239379.733
"1192",4228,0,1175,14.65892539,298430.8184,3238079.733,298438.1479,3238079.733,298445.4774,3238079.733
"1269",4305,0,1223,16.75750566,298342.5941,3238205.733,298350.9729,3238205.733,298359.3516,3238205.733
"471",1767,0,514,39.3545196,299265.7291,3235981.733,299285.4063,3235981.733,299305.0836,3235981.733
"4564",10538,0,2619,14.33468996,299208.4375,3236040.774,299208.4375,3236047.941,299208.4375,3236055.109
"659",2274,0,567,22.53843298,299332.0839,3236087.733,299343.3531,3236087.733,299354.6224,3236087.733
"2252",5288,0,1654,13.27223273,297932.2219,3239445.733,297938.858,3239445.733,297945.4941,3239445.733
"822",3858,0,1002,16.31556799,298424.8372,3237145.733,298432.995,3237145.733,298441.1528,3237145.733
"424",1661,0,501,35.23665888,299272.3579,3235955.733,299289.9762,3235955.733,299307.5946,3235955.733
"350",1528,0,483,13.6760254,299054.8026,3235919.733,299061.6406,3235919.733,299068.4786,3235919.733
"3677",7799,0,2256,13.3938742,298436.4375,3238073.443,298436.4375,3238080.14,298436.4375,3238086.837
"3173",6698,0,2147,32.60404085,298218.4375,3238494.245,298218.4375,3238510.547,298218.4375,3238526.849
"1049",4085,0,1107,17.13394227,298397.1274,3237677.733,298405.6944,3237677.733,298414.2614,3237677.733
"4686",10660,0,2651,20.70669783,299272.4375,3236103.208,299272.4375,3236113.561,299272.4375,3236123.914
"665",2285,0,568,69.62721218,299392.1966,3236089.733,299427.0102,3236089.733,299461.8238,3236089.733
"4745",10719,0,2665,86.03792352,299300.4375,3235914.491,299300.4375,3235957.51,299300.4375,3236000.529
"1403",4439,0,1294,51.55683177,298226.5926,3238465.733,298252.371,3238465.733,298278.1495,3238465.733
"1719",4755,0,1413,13.3963691,298493.4765,3238703.733,298500.1747,3238703.733,298506.8729,3238703.733
"2172",5208,0,1628,11.12475037,297449.0294,3239393.733,297454.5918,3239393.733,297460.1542,3239393.733
"3887",8185,0,2281,18.37480626,298486.4375,3238468.6,298486.4375,3238477.787,298486.4375,3238486.975
"1793",4829,0,1459,11.29976177,297773.7729,3239007.733,297779.4228,3239007.733,297785.0726,3239007.733
"4433",10407,0,2585,26.4500983,299140.4375,3236105.308,299140.4375,3236118.533,299140.4375,3236131.758
"4435",10409,0,2586,87.35749245,299142.4375,3235902.498,299142.4375,3235946.176,299142.4375,3235989.855
"3778",7999,0,2270,11.8603134,298464.4375,3238101.411,298464.4375,3238107.342,298464.4375,3238113.272
"2271",5307,0,1661,16.61965067,297967.2008,3239459.733,297975.5107,3239459.733,297983.8205,3239459.733
"863",3899,0,1009,13.90271338,298487.5082,3237159.733,298494.4595,3237159.733,298501.4109,3237159.733
"4219",9196,0,2353,14.880701,298630.4375,3237138.405,298630.4375,3237145.845,298630.4375,3237153.285
"212",778,0,330,35.82746929,299046.4817,3235609.733,299064.3955,3235609.733,299082.3092,3235609.733
"3895",8200,0,2282,14.01475453,298488.4375,3237773.21,298488.4375,3237780.218,298488.4375,3237787.225
"95",558,0,296,33.66941446,299205.2602,3235541.733,299222.095,3235541.733,299238.9297,3235541.733
"969",4005,0,1055,17.1843584,298556.2793,3237251.733,298564.8715,3237251.733,298573.4637,3237251.733
"479",1789,0,516,39.85191933,299265.9482,3235985.733,299285.8741,3235985.733,299305.8001,3235985.733
"1036",4072,0,1100,12.1068028,298494.5344,3237663.733,298500.5878,3237663.733,298506.6412,3237663.733
"31",392,0,243,26.5038279,298858.9503,3235435.733,298872.2022,3235435.733,298885.4541,3235435.733
"2520",5556,0,1819,49.70036491,297562.4375,3239075,297562.4375,3239099.85,297562.4375,3239124.7
"1796",4832,0,1460,14.36227877,297773.6247,3239009.733,297780.8059,3239009.733,297787.987,3239009.733
"1293",4329,0,1246,14.38357291,298368.0556,3238369.733,298375.2474,3238369.733,298382.4392,3238369.733
"74",522,0,291,32.0608616,299157.5537,3235531.733,299173.5842,3235531.733,299189.6146,3235531.733
"3009",6164,0,1978,28.25308719,297880.4375,3239177.27,297880.4375,3239191.396,297880.4375,3239205.523
"2976",6119,0,1966,12.00651957,297856.4375,3239045.964,297856.4375,3239051.967,297856.4375,3239057.97
"3854",8131,0,2278,25.47532901,298480.4375,3238468.325,298480.4375,3238481.063,298480.4375,3238493.8
"3680",7802,0,2256,42.23934772,298436.4375,3238628.736,298436.4375,3238649.855,298436.4375,3238670.975
"315",1430,0,472,13.1758945,299150.9717,3235897.733,299157.5597,3235897.733,299164.1476,3235897.733
"366",1550,0,485,32.55239257,299337.4601,3235923.733,299353.7363,3235923.733,299370.0125,3235923.733
"2515",5551,0,1815,67.096222,297554.4375,3239039.597,297554.4375,3239073.145,297554.4375,3239106.693
"204",755,0,324,10.46438307,298883.9742,3235597.733,298889.2064,3235597.733,298894.4386,3235597.733
"4276",10250,0,2535,25.66510645,299040.4375,3235621.66,299040.4375,3235634.492,299040.4375,3235647.325
"1127",4163,0,1139,14.98210281,298537.9583,3237741.733,298545.4494,3237741.733,298552.9404,3237741.733
"3750",7942,0,2267,18.58066246,298458.4375,3237193.229,298458.4375,3237202.519,298458.4375,3237211.81
"1882",4918,0,1491,23.48181057,297538.2327,3239071.733,297549.9736,3239071.733,297561.7145,3239071.733
"957",3993,0,1043,19.46279691,298530.0489,3237227.733,298539.7802,3237227.733,298549.5116,3237227.733
"1590",4626,0,1353,28.45673846,298477.7835,3238583.733,298492.0119,3238583.733,298506.2403,3238583.733
"2082",5118,0,1573,15.6761346,297794.0597,3239235.733,297801.8978,3239235.733,297809.7358,3239235.733
"1393",4429,0,1291,25.57414023,298386.752,3238459.733,298399.5391,3238459.733,298412.3262,3238459.733
"2864",5968,0,1935,10.45111321,297794.4375,3239010.965,297794.4375,3239016.19,297794.4375,3239021.416
"3104",6314,0,2029,19.84082526,297982.4375,3239445.056,297982.4375,3239454.977,297982.4375,3239464.897
"1705",4741,0,1409,20.64009424,298391.0461,3238695.733,298401.3662,3238695.733,298411.6862,3238695.733
"1150",4186,0,1148,10.04277683,298538.484,3237759.733,298543.5054,3237759.733,298548.5268,3237759.733
"2642",5678,0,1863,46.60944103,297650.4375,3239221.546,297650.4375,3239244.851,297650.4375,3239268.155
"4042",8541,0,2304,19.74141977,298532.4375,3237210.098,298532.4375,3237219.969,298532.4375,3237229.84
"2429",5465,0,1748,20.85121864,297698.8661,3239641.733,297709.2917,3239641.733,297719.7174,3239641.733
"2159",5195,0,1622,19.16457831,297447.7942,3239381.733,297457.3764,3239381.733,297466.9587,3239381.733
"2306",5342,0,1674,18.24639344,297690.3855,3239485.733,297699.5087,3239485.733,297708.6319,3239485.733
"4865",10839,0,2694,32.47557066,299358.4375,3235964.955,299358.4375,3235981.193,299358.4375,3235997.431
"130",625,0,305,42.84394823,299140.5898,3235559.733,299162.0118,3235559.733,299183.4338,3235559.733
"2887",5998,0,1940,20.21662026,297804.4375,3239218.075,297804.4375,3239228.183,297804.4375,3239238.291
"1819",4855,0,1469,10.46673991,297878.1534,3239027.733,297883.3868,3239027.733,297888.6201,3239027.733
"1045",4081,0,1105,16.96309597,298396.8774,3237673.733,298405.359,3237673.733,298413.8405,3237673.733
"513",1862,0,524,70.02220766,299151.9793,3236001.733,299186.9904,3236001.733,299222.0015,3236001.733
"4821",10795,0,2682,29.1347566,299334.4375,3236059.775,299334.4375,3236074.343,299334.4375,3236088.91
"1097",4133,0,1128,20.84029178,298462.3232,3237719.733,298472.7433,3237719.733,298483.1634,3237719.733
"844",3880,0,1005,30.1859459,298496.2947,3237151.733,298511.3876,3237151.733,298526.4806,3237151.733
"4736",10710,0,2663,10.27913931,299296.4375,3236119.27,299296.4375,3236124.41,299296.4375,3236129.549
"1574",4610,0,1348,47.79954124,298257.0212,3238573.733,298280.921,3238573.733,298304.8208,3238573.733
"2949",6082,0,1955,30.7270618,297834.4375,3239160.997,297834.4375,3239176.36,297834.4375,3239191.724
"182",709,0,316,28.09483781,299074.8899,3235581.733,299088.9373,3235581.733,299102.9847,3235581.733
"4390",10364,0,2572,11.97114113,299114.4375,3236067.541,299114.4375,3236073.527,299114.4375,3236079.513
"552",2006,0,537,15.87794769,299274.0053,3236027.733,299281.9443,3236027.733,299289.8833,3236027.733
"3640",7736,0,2250,51.93184635,298424.4375,3238625.144,298424.4375,3238651.11,298424.4375,3238677.076
"4665",10639,0,2646,11.19693794,299262.4375,3236094.411,299262.4375,3236100.01,299262.4375,3236105.608
"4401",10375,0,2575,24.6837136,299120.4375,3236108.72,299120.4375,3236121.062,299120.4375,3236133.404
"2987",6135,0,1971,40.95800973,297866.4375,3239161.872,297866.4375,3239182.351,297866.4375,3239202.83
"450",1714,0,509,78.68015064,299116.9497,3235971.733,299156.2898,3235971.733,299195.6299,3235971.733
"2045",5081,0,1559,59.96486167,297892.2933,3239207.733,297922.2758,3239207.733,297952.2582,3239207.733
"722",2433,0,590,16.74851547,299121.1977,3236133.733,299129.5719,3236133.733,299137.9462,3236133.733
"3098",6303,0,2024,23.22855237,297972.4375,3239443.436,297972.4375,3239455.05,297972.4375,3239466.664
"709",2396,0,583,34.11920223,299114.7322,3236119.733,299131.7918,3236119.733,299148.8514,3236119.733
"3179",6707,0,2148,13.31611163,298220.4375,3238559.838,298220.4375,3238566.496,298220.4375,3238573.154
"4629",10603,0,2636,19.71701771,299242.4375,3236035.827,299242.4375,3236045.686,299242.4375,3236055.544
"4487",10461,0,2602,53.36026601,299174.4375,3235526.483,299174.4375,3235553.163,299174.4375,3235579.843
"1373",4409,0,1283,26.95973982,298186.8648,3238443.733,298200.3447,3238443.733,298213.8245,3238443.733
"164",682,0,312,22.10892565,299196.4288,3235573.733,299207.4833,3235573.733,299218.5377,3235573.733
"953",3989,0,1041,10.27696431,298380.2929,3237223.733,298385.4314,3237223.733,298390.5699,3237223.733
"4754",10728,0,2666,25.1779173,299302.4375,3236040.583,299302.4375,3236053.172,299302.4375,3236065.761
"4107",8765,0,2317,20.76559872,298558.4375,3237234.256,298558.4375,3237244.639,298558.4375,3237255.022
"2619",5655,0,1858,25.2659855,297640.4375,3239380.44,297640.4375,3239393.073,297640.4375,3239405.706
"649",2252,0,565,17.13075576,299440.6263,3236083.733,299449.1916,3236083.733,299457.757,3236083.733
"2952",6086,0,1956,36.71087291,297836.4375,3239158.837,297836.4375,3239177.192,297836.4375,3239195.547
"4256",10179,0,2482,18.7311018,298888.4375,3235580.756,298888.4375,3235590.121,298888.4375,3235599.487
"1665",4701,0,1396,10.42909771,298339.73,3238669.733,298344.9445,3238669.733,298350.1591,3238669.733
"4566",10540,0,2620,21.82500871,299210.4375,3235873.362,299210.4375,3235884.274,299210.4375,3235895.187
"619",2187,0,558,35.04041613,299305.3601,3236069.733,299322.8804,3236069.733,299340.4006,3236069.733
"2421",5457,0,1740,20.78154957,297695.0122,3239625.733,297705.403,3239625.733,297715.7938,3239625.733
"3385",7099,0,2199,14.23093204,298322.4375,3238230.156,298322.4375,3238237.271,298322.4375,3238244.387
"2947",6080,0,1955,12.46916079,297834.4375,3238982.539,297834.4375,3238988.773,297834.4375,3238995.008
"1985",5021,0,1537,36.6889727,297831.9033,3239163.733,297850.2478,3239163.733,297868.5923,3239163.733
"2982",6128,0,1969,13.33306229,297862.4375,3239044.606,297862.4375,3239051.272,297862.4375,3239057.939
"3134",6605,0,2131,12.29856985,298186.4375,3238431.313,298186.4375,3238437.462,298186.4375,3238443.611
"4913",10887,0,2721,26.5937126,299412.4375,3236080.992,299412.4375,3236094.289,299412.4375,3236107.586
"2070",5106,0,1569,21.08869574,297767.4387,3239227.733,297777.983,3239227.733,297788.5273,3239227.733
"425",1665,0,502,13.0004365,299067.6504,3235957.733,299074.1506,3235957.733,299080.6509,3235957.733
"557",2025,0,539,16.07222151,299271.7058,3236031.733,299279.7419,3236031.733,299287.778,3236031.733
"2132",5168,0,1609,23.38985029,297708.8438,3239355.733,297720.5387,3239355.733,297732.2336,3239355.733
"217",798,0,335,35.06391165,299041.0965,3235619.733,299058.6285,3235619.733,299076.1604,3235619.733
"266",1278,0,447,25.05292744,299354.2586,3235847.733,299366.785,3235847.733,299379.3115,3235847.733
"2046",5082,0,1560,25.70917364,297617.7152,3239209.733,297630.5698,3239209.733,297643.4244,3239209.733
"1115",4151,0,1136,25.06451766,298507.4069,3237735.733,298519.9392,3237735.733,298532.4715,3237735.733
"3347",7027,0,2193,13.83761772,298310.4375,3238403.831,298310.4375,3238410.75,298310.4375,3238417.669
"2469",5505,0,1775,39.58137518,297474.4375,3239322.55,297474.4375,3239342.341,297474.4375,3239362.131
"3908",8227,0,2284,21.1275282,298492.4375,3237107.155,298492.4375,3237117.718,298492.4375,3237128.282
"2577",5613,0,1845,22.08834109,297614.4375,3239391.804,297614.4375,3239402.848,297614.4375,3239413.892
"3271",6885,0,2180,22.27414675,298284.4375,3238637.673,298284.4375,3238648.81,298284.4375,3238659.947
"3010",6165,0,1978,29.20720222,297880.4375,3239484.32,297880.4375,3239498.924,297880.4375,3239513.527
"3590",7643,0,2242,20.71655998,298408.4375,3238602.755,298408.4375,3238613.113,298408.4375,3238623.471
"2507",5543,0,1808,52.3855798,297540.4375,3239024.041,297540.4375,3239050.234,297540.4375,3239076.426
"1372",4408,0,1282,25.39287954,298405.0859,3238441.733,298417.7824,3238441.733,298430.4788,3238441.733
"3239",6828,0,2168,12.87662572,298260.4375,3238570.648,298260.4375,3238577.086,298260.4375,3238583.524
"960",3996,0,1046,21.27482384,298536.5166,3237233.733,298547.154,3237233.733,298557.7914,3237233.733
"4532",10506,0,2612,10.41511034,299194.4375,3236075.725,299194.4375,3236080.933,299194.4375,3236086.141
"3246",6843,0,2172,19.86767541,298268.4375,3238451.802,298268.4375,3238461.736,298268.4375,3238471.67
"4685",10659,0,2651,17.17523032,299272.4375,3236029.973,299272.4375,3236038.561,299272.4375,3236047.149
"1631",4667,0,1381,12.68478644,298280.8285,3238639.733,298287.1709,3238639.733,298293.5133,3238639.733
"271",1293,0,450,17.90643859,299293.3759,3235853.733,299302.3291,3235853.733,299311.2823,3235853.733
"4221",9206,0,2354,31.89658428,298632.4375,3237142.005,298632.4375,3237157.953,298632.4375,3237173.901
"4359",10333,0,2563,22.67174341,299096.4375,3235977.819,299096.4375,3235989.155,299096.4375,3236000.491
"21",372,0,233,32.89900698,298857.9064,3235415.733,298874.3559,3235415.733,298890.8054,3235415.733
"4054",8582,0,2307,11.51067089,298538.4375,3237703.245,298538.4375,3237709.001,298538.4375,3237714.756
"3029",6189,0,1983,10.93497889,297890.4375,3239116.819,297890.4375,3239122.287,297890.4375,3239127.754
"3381",7088,0,2198,11.32474322,298320.4375,3238430.539,298320.4375,3238436.201,298320.4375,3238441.864
"4099",8726,0,2315,13.07784964,298554.4375,3237797.604,298554.4375,3237804.143,298554.4375,3237810.682
"4500",10474,0,2605,102.0851732,299180.4375,3235905.456,299180.4375,3235956.498,299180.4375,3236007.541
"4271",10245,0,2531,20.11283314,299032.4375,3236050.066,299032.4375,3236060.123,299032.4375,3236070.179
"3758",7958,0,2268,17.80838424,298460.4375,3237193.863,298460.4375,3237202.767,298460.4375,3237211.671
"4118",8803,0,2319,18.54141723,298562.4375,3237792.717,298562.4375,3237801.988,298562.4375,3237811.259
"3552",7578,0,2237,18.25019003,298398.4375,3237188.465,298398.4375,3237197.59,298398.4375,3237206.715
"1628",4664,0,1379,20.07209056,298420.5517,3238635.733,298430.5877,3238635.733,298440.6238,3238635.733
"454",1724,0,510,77.13721683,299118.9113,3235973.733,299157.4799,3235973.733,299196.0485,3235973.733
"389",1598,0,491,11.20398841,299061.392,3235935.733,299066.994,3235935.733,299072.596,3235935.733
"163",681,0,312,39.78332085,299137.9513,3235573.733,299157.843,3235573.733,299177.7346,3235573.733
"1954",4990,0,1527,31.87787095,297571.6976,3239143.733,297587.6366,3239143.733,297603.5755,3239143.733
"2618",5654,0,1858,49.83014447,297640.4375,3239202.851,297640.4375,3239227.766,297640.4375,3239252.681
"4538",10512,0,2614,15.29732936,299198.4375,3235564.136,299198.4375,3235571.785,299198.4375,3235579.433
"762",3798,0,985,13.29017558,298517.2385,3237111.733,298523.8836,3237111.733,298530.5286,3237111.733
"2819",5908,0,1926,12.74776255,297776.4375,3239219.335,297776.4375,3239225.709,297776.4375,3239232.083
"587",2112,0,549,15.97878257,299291.0471,3236051.733,299299.0364,3236051.733,299307.0258,3236051.733
"909",3945,0,1025,13.6543643,298390.7291,3237191.733,298397.5563,3237191.733,298404.3835,3237191.733
"1146",4182,0,1147,16.78720553,298513.0265,3237757.733,298521.4201,3237757.733,298529.8137,3237757.733
"3018",6175,0,1980,31.18146774,297884.4375,3239483.36,297884.4375,3239498.951,297884.4375,3239514.541
"933",3969,0,1032,15.44327515,298507.1953,3237205.733,298514.9169,3237205.733,298522.6386,3237205.733
"1238",4274,0,1206,18.74090891,298297.9433,3238163.733,298307.3137,3238163.733,298316.6842,3238163.733
"991",4027,0,1077,11.73703275,298603.3844,3237295.733,298609.2529,3237295.733,298615.1214,3237295.733
"3587",7640,0,2242,48.91413916,298408.4375,3237652.665,298408.4375,3237677.122,298408.4375,3237701.579
"4927",10901,0,2735,22.24557325,299440.4375,3236084.583,299440.4375,3236095.706,299440.4375,3236106.829
"4770",10744,0,2668,29.2373478,299306.4375,3236041.897,299306.4375,3236056.515,299306.4375,3236071.134
"2893",6006,0,1941,27.97291269,297806.4375,3239529.17,297806.4375,3239543.156,297806.4375,3239557.143
"2194",5230,0,1638,21.13398801,297672.9712,3239413.733,297683.5382,3239413.733,297694.1051,3239413.733
"927",3963,0,1030,14.92791362,298501.8821,3237201.733,298509.3461,3237201.733,298516.81,3237201.733
"252",1244,0,432,30.83315025,299295.1158,3235813.733,299310.5324,3235813.733,299325.9489,3235813.733
"2085",5121,0,1575,19.97832733,297635.6422,3239239.733,297645.6313,3239239.733,297655.6205,3239239.733
"4387",10361,0,2571,16.44288046,299112.4375,3236069.319,299112.4375,3236077.541,299112.4375,3236085.762
"4466",10440,0,2595,113.9704911,299160.4375,3235894.048,299160.4375,3235951.034,299160.4375,3236008.019
"4460",10434,0,2593,112.5199416,299156.4375,3235895.191,299156.4375,3235951.451,299156.4375,3236007.711
"1803",4839,0,1464,36.33866242,297496.8571,3239017.733,297515.0265,3239017.733,297533.1958,3239017.733
"311",1408,0,469,16.50845033,299198.7894,3235891.733,299207.0436,3235891.733,299215.2978,3235891.733
"1032",4068,0,1098,14.45791598,298490.6885,3237659.733,298497.9175,3237659.733,298505.1464,3237659.733
"2422",5458,0,1741,23.83433805,297693.8358,3239627.733,297705.7529,3239627.733,297717.6701,3239627.733
"3971",8343,0,2291,33.11994474,298506.4375,3237663.384,298506.4375,3237679.944,298506.4375,3237696.504
"769",3805,0,987,12.46123849,298600.8611,3237115.733,298607.0917,3237115.733,298613.3223,3237115.733
"577",2077,0,545,14.50384567,299294.5565,3236043.733,299301.8084,3236043.733,299309.0603,3236043.733
"2989",6138,0,1972,39.61670191,297868.4375,3239163.6,297868.4375,3239183.408,297868.4375,3239203.216
"4199",9077,0,2341,14.80037178,298606.4375,3237284.495,298606.4375,3237291.895,298606.4375,3237299.296
"2532",5568,0,1831,46.02830101,297586.4375,3239122.141,297586.4375,3239145.155,297586.4375,3239168.169
"3883",8181,0,2281,14.32875838,298486.4375,3237701.746,298486.4375,3237708.911,298486.4375,3237716.075
"702",2375,0,580,32.93815517,299115.3638,3236113.733,299131.8328,3236113.733,299148.3019,3236113.733
"308",1388,0,466,18.65835566,299198.7894,3235885.733,299208.1185,3235885.733,299217.4477,3235885.733
"610",2166,0,556,19.2434948,299015.8419,3236065.733,299025.4637,3236065.733,299035.0854,3236065.733
"4321",10295,0,2552,39.80210518,299074.4375,3235582.257,299074.4375,3235602.158,299074.4375,3235622.059
"2690",5726,0,1884,16.65861398,297692.4375,3239421.721,297692.4375,3239430.05,297692.4375,3239438.379
"2983",6129,0,1969,42.30524866,297862.4375,3239159.856,297862.4375,3239181.009,297862.4375,3239202.161
"2936",6065,0,1951,14.53800285,297826.4375,3239537.197,297826.4375,3239544.467,297826.4375,3239551.736
"2466",5502,0,1774,32.08654113,297472.4375,3238942.882,297472.4375,3238958.925,297472.4375,3238974.968
"2450",5486,0,1766,22.05675286,297456.4375,3238930.27,297456.4375,3238941.298,297456.4375,3238952.327
"2517",5553,0,1817,69.5356188,297558.4375,3239045.795,297558.4375,3239080.562,297558.4375,3239115.33
"2161",5197,0,1622,47.86491647,297668.5976,3239381.733,297692.5301,3239381.733,297716.4625,3239381.733
"4260",10186,0,2483,16.96126053,298890.4375,3235583.311,298890.4375,3235591.792,298890.4375,3235600.273
"480",1790,0,516,26.63874232,299340.6139,3235985.733,299353.9333,3235985.733,299367.2526,3235985.733
"1711",4747,0,1411,18.40785962,298389.0724,3238699.733,298398.2764,3238699.733,298407.4803,3238699.733
"208",765,0,326,39.41722309,299050.0437,3235601.733,299069.7523,3235601.733,299089.4609,3235601.733
"268",1284,0,448,25.8950327,299352.8902,3235849.733,299365.8377,3235849.733,299378.7852,3235849.733
"4186",9039,0,2337,18.25545612,298598.4375,3237272.059,298598.4375,3237281.186,298598.4375,3237290.314
"1605",4641,0,1362,26.43356028,298380.9632,3238601.733,298394.1799,3238601.733,298407.3967,3238601.733
"4370",10344,0,2566,60.05947995,299102.4375,3235898.836,299102.4375,3235928.865,299102.4375,3235958.895
"3017",6174,0,1980,27.6988499,297884.4375,3239178.57,297884.4375,3239192.419,297884.4375,3239206.269
"2707",5743,0,1889,21.53144013,297702.4375,3239479.265,297702.4375,3239490.031,297702.4375,3239500.797
"1327",4363,0,1271,13.37513002,298427.8515,3238419.733,298434.5391,3238419.733,298441.2267,3238419.733
"4816",10790,0,2677,23.39142047,299324.4375,3236060.128,299324.4375,3236071.824,299324.4375,3236083.519
"3901",8213,0,2283,11.27870798,298490.4375,3237157.255,298490.4375,3237162.894,298490.4375,3237168.534
"4711",10685,0,2658,27.01267411,299286.4375,3236009.577,299286.4375,3236023.084,299286.4375,3236036.59
"870",3906,0,1011,20.4372361,298480.2074,3237163.733,298490.426,3237163.733,298500.6446,3237163.733
"4343",10317,0,2558,30.02249996,299086.4375,3235901.916,299086.4375,3235916.927,299086.4375,3235931.938
"4214",9155,0,2349,15.03577692,298622.4375,3237121.895,298622.4375,3237129.413,298622.4375,3237136.931
"4889",10863,0,2701,19.51668548,299372.4375,3235838.706,299372.4375,3235848.465,299372.4375,3235858.223
"3124",6521,0,2106,11.87142711,298136.4375,3238423.128,298136.4375,3238429.064,298136.4375,3238434.999
"1635",4671,0,1383,15.18949462,298279.1491,3238643.733,298286.7438,3238643.733,298294.3386,3238643.733
"667",2292,0,569,16.84987982,299236.3272,3236091.733,299244.7522,3236091.733,299253.1771,3236091.733
"3550",7570,0,2236,21.51419432,298396.4375,3238684.376,298396.4375,3238695.133,298396.4375,3238705.89
"3290",6922,0,2184,12.17998284,298292.4375,3238637.854,298292.4375,3238643.944,298292.4375,3238650.034
"46",468,0,279,16.45188975,298868.1546,3235507.733,298876.3805,3235507.733,298884.6065,3235507.733
"4050",8569,0,2306,18.24320239,298536.4375,3237215.415,298536.4375,3237224.536,298536.4375,3237233.658
"519",1879,0,526,17.57365057,299103.6824,3236005.733,299112.4692,3236005.733,299121.2561,3236005.733
"4193",9059,0,2339,14.74601814,298602.4375,3237279.706,298602.4375,3237287.079,298602.4375,3237294.452
"2297",5333,0,1671,10.36848244,298055.6889,3239479.733,298060.8732,3239479.733,298066.0574,3239479.733
"2516",5552,0,1816,67.85078589,297556.4375,3239042.773,297556.4375,3239076.699,297556.4375,3239110.624
"2932",6060,0,1950,19.42001718,297824.4375,3239535.102,297824.4375,3239544.812,297824.4375,3239554.522
"2728",5764,0,1897,12.40425552,297718.4375,3239572.524,297718.4375,3239578.726,297718.4375,3239584.928
"3559",7591,0,2238,16.69731472,298400.4375,3237189.34,298400.4375,3237197.688,298400.4375,3237206.037
"4795",10769,0,2672,17.69707771,299314.4375,3236059.08,299314.4375,3236067.929,299314.4375,3236076.777
"2182",5218,0,1632,27.3919987,297672.022,3239401.733,297685.718,3239401.733,297699.414,3239401.733
"1557",4593,0,1343,31.4827012,298271.3902,3238563.733,298287.1316,3238563.733,298302.8729,3238563.733
"3003",6157,0,1977,26.68670998,297878.4375,3239027.088,297878.4375,3239040.431,297878.4375,3239053.775
"1770",4806,0,1451,29.9665634,297479.8376,3238991.733,297494.8209,3238991.733,297509.8042,3238991.733
"1774",4810,0,1452,14.33240713,297782.3346,3238993.733,297789.5008,3238993.733,297796.667,3238993.733
"4577",10551,0,2623,43.85041079,299216.4375,3235530.856,299216.4375,3235552.782,299216.4375,3235574.707
"1517",4553,0,1334,43.98896323,298278.878,3238545.733,298300.8724,3238545.733,298322.8669,3238545.733
"919",3955,0,1028,16.76702106,298389.8317,3237197.733,298398.2152,3237197.733,298406.5987,3237197.733
"2359",5395,0,1691,13.34163627,297777.6848,3239519.733,297784.3556,3239519.733,297791.0264,3239519.733
"4774",10748,0,2669,32.23054679,299308.4375,3235911.534,299308.4375,3235927.649,299308.4375,3235943.765
"3594",7652,0,2243,50.45799881,298410.4375,3237652.454,298410.4375,3237677.683,298410.4375,3237702.912
"1035",4071,0,1100,15.61121911,298397.6097,3237663.733,298405.4153,3237663.733,298413.221,3237663.733
"2386",5422,0,1713,12.10614821,297731.3927,3239563.733,297737.4458,3239563.733,297743.4988,3239563.733
"4786",10760,0,2670,11.06813218,299310.4375,3236117.828,299310.4375,3236123.363,299310.4375,3236128.897
"3803",8048,0,2273,14.03706269,298470.4375,3237759.491,298470.4375,3237766.509,298470.4375,3237773.528
"2897",6012,0,1942,17.15493093,297808.4375,3239219.205,297808.4375,3239227.783,297808.4375,3239236.36
"3800",8045,0,2273,10.35539522,298470.4375,3237195.215,298470.4375,3237200.393,298470.4375,3237205.571
"4429",10403,0,2584,28.50297187,299138.4375,3236104.841,299138.4375,3236119.092,299138.4375,3236133.344
"1279",4315,0,1232,14.11724448,298311.7252,3238239.733,298318.7838,3238239.733,298325.8424,3238239.733
"1511",4547,0,1332,47.78495657,298279.0521,3238541.733,298302.9446,3238541.733,298326.8371,3238541.733
"4751",10725,0,2666,33.74818202,299302.4375,3235913.484,299302.4375,3235930.358,299302.4375,3235947.232
"1982",5018,0,1536,32.52133137,297833.7552,3239161.733,297850.0158,3239161.733,297866.2765,3239161.733
"2689",5725,0,1884,53.36697516,297692.4375,3239367.275,297692.4375,3239393.959,297692.4375,3239420.642
"4596",10570,0,2627,10.7283115,299224.4375,3236044.414,299224.4375,3236049.778,299224.4375,3236055.142
"1422",4458,0,1298,22.4936167,298470.3195,3238473.733,298481.5663,3238473.733,298492.8131,3238473.733
"3150",6656,0,2140,17.70885715,298204.4375,3238427.499,298204.4375,3238436.353,298204.4375,3238445.208
"3038",6202,0,1985,17.47632928,297894.4375,3239489.25,297894.4375,3239497.988,297894.4375,3239506.726
